transaction_id,business_id,amount,timestamp,payee,payment_type,device_id,location,is_new_payee,is_new_device,historical_avg_amount
TXN00686,B002,4672.16,2026-07-10 15:56:00,Payee_060,BANK_TRANSFER,DEV_003,Brisbane,False,False,4626
TXN00687,B003,1066.18,2026-07-18 15:47:00,Payee_047,BPAY,DEV_010,Brisbane,False,False,1457
TXN00688,B003,7759.87,2026-06-28 13:57:00,Payee_022,BPAY,DEV_016,Sydney,False,False,4735
TXN00689,B004,964.32,2026-08-18 10:30:00,Payee_034,BANK_TRANSFER,DEV_015,Perth,False,False,935
TXN00690,B004,898.77,2026-07-08 15:45:00,Payee_072,BPAY,DEV_015,Perth,False,False,834
TXN00691,B002,1362.54,2026-07-30 12:53:00,Payee_022,DIRECT_DEBIT,DEV_017,Brisbane,False,False,1512
TXN00692,B002,605.9,2026-06-10 16:11:00,Payee_054,BANK_TRANSFER,DEV_008,Perth,False,False,533
TXN00693,B001,2381.16,2026-07-06 14:37:00,Payee_014,BPAY,DEV_005,Melbourne,False,False,2828
TXN00694,B004,2771.49,2026-07-19 18:38:00,Payee_085,BANK_TRANSFER,DEV_011,Melbourne,False,False,4219
TXN00695,B003,1588.6,2026-07-17 18:20:00,Payee_008,DIRECT_DEBIT,DEV_003,Adelaide,False,False,1559
TXN00696,B004,2788.57,2026-07-23 10:49:00,Payee_052,BANK_TRANSFER,DEV_001,Sydney,False,False,2590
TXN00697,B003,2133.77,2026-07-14 14:57:00,Payee_088,DIRECT_DEBIT,DEV_005,Brisbane,False,False,1762
TXN00698,B005,2563.64,2026-06-26 15:56:00,Payee_050,BPAY,DEV_009,Adelaide,False,False,2137
TXN00699,B004,2808.02,2026-08-11 14:02:00,Payee_066,BPAY,DEV_015,Sydney,False,False,3516
TXN00700,B004,3975.71,2026-06-01 18:33:00,Payee_011,BPAY,DEV_015,Perth,True,False,4819
TXN00701,B003,2365.63,2026-07-22 12:33:00,Payee_055,BPAY,DEV_019,Melbourne,False,False,1717
TXN00702,B005,1328.99,2026-06-29 16:26:00,Payee_013,BPAY,DEV_019,Brisbane,False,False,1381
TXN00703,B005,808.77,2026-07-30 10:53:00,Payee_051,BANK_TRANSFER,DEV_003,Perth,False,False,633
TXN00704,B005,5247.9,2026-06-26 18:39:00,Payee_034,BPAY,DEV_006,Sydney,False,False,4227
TXN00705,B005,2839.22,2026-08-20 16:00:00,Payee_051,BANK_TRANSFER,DEV_001,Sydney,False,False,2624
TXN00706,B004,4102.98,2026-06-04 12:52:00,Payee_079,BPAY,DEV_013,Brisbane,False,False,4487
TXN00707,B002,1636.01,2026-08-19 11:13:00,Payee_062,DIRECT_DEBIT,DEV_005,Sydney,False,False,1416
TXN00708,B005,1334.46,2026-07-15 09:49:00,Payee_060,BANK_TRANSFER,DEV_016,Perth,True,False,2063
TXN00709,B002,5287.79,2026-06-09 15:15:00,Payee_026,BPAY,DEV_019,Perth,True,True,4147
TXN00710,B004,3656.84,2026-06-09 15:38:00,Payee_094,DIRECT_DEBIT,DEV_010,Melbourne,False,False,3905
TXN00711,B005,4541.13,2026-06-29 08:36:00,Payee_041,DIRECT_DEBIT,DEV_003,Brisbane,False,False,4496
TXN00712,B004,1585.08,2026-06-04 15:41:00,Payee_045,BPAY,DEV_014,Melbourne,False,False,1457
TXN00713,B004,2402.83,2026-05-27 17:21:00,Payee_078,DIRECT_DEBIT,DEV_015,Sydney,False,False,3316
TXN00714,B004,4355.62,2026-05-31 18:47:00,Payee_047,BPAY,DEV_006,Adelaide,False,False,3914
TXN00715,B001,4966.66,2026-06-21 17:06:00,Payee_054,BPAY,DEV_010,Sydney,False,True,4455
TXN00716,B001,3854.85,2026-07-08 12:43:00,Payee_021,BANK_TRANSFER,DEV_017,Melbourne,False,False,3439
TXN00717,B001,2661.74,2026-07-10 12:50:00,Payee_046,BANK_TRANSFER,DEV_018,Brisbane,False,False,2357
TXN00718,B005,1518.7,2026-06-27 08:51:00,Payee_059,BANK_TRANSFER,DEV_004,Adelaide,False,False,1353
TXN00719,B001,715.71,2026-07-27 09:58:00,Payee_047,BANK_TRANSFER,DEV_010,Perth,False,False,843
TXN00720,B001,1750.77,2026-07-07 18:21:00,Payee_018,BANK_TRANSFER,DEV_007,Perth,False,False,1763
TXN00721,B001,2870.04,2026-06-19 12:10:00,Payee_011,BPAY,DEV_012,Perth,False,False,2509
TXN00722,B002,3657.68,2026-07-24 14:08:00,Payee_055,BPAY,DEV_014,Perth,False,False,4838
TXN00723,B003,444.98,2026-08-14 16:05:00,Payee_044,BPAY,DEV_013,Sydney,False,False,743
TXN00724,B001,1998.73,2026-08-15 17:40:00,Payee_092,DIRECT_DEBIT,DEV_017,Brisbane,False,False,1736
TXN00725,B005,2877.57,2026-08-21 13:52:00,Payee_036,DIRECT_DEBIT,DEV_020,Sydney,False,False,2993
TXN00726,B002,3900.43,2026-06-04 17:41:00,Payee_057,DIRECT_DEBIT,DEV_012,Perth,False,False,4959
TXN00727,B001,608.14,2026-06-17 10:34:00,Payee_037,BANK_TRANSFER,DEV_003,Adelaide,False,False,802
TXN00728,B002,650.97,2026-06-14 08:37:00,Payee_034,BANK_TRANSFER,DEV_010,Perth,False,False,691
TXN00729,B001,3490.2,2026-08-16 09:48:00,Payee_084,BANK_TRANSFER,DEV_015,Brisbane,False,True,3555
TXN00730,B003,3156.86,2026-06-11 17:45:00,Payee_081,DIRECT_DEBIT,DEV_018,Adelaide,False,False,2434
TXN00731,B005,1535.31,2026-08-09 11:20:00,Payee_067,DIRECT_DEBIT,DEV_007,Brisbane,False,False,1646
TXN00732,B004,2731.14,2026-08-11 09:03:00,Payee_055,BANK_TRANSFER,DEV_016,Sydney,False,False,3875
TXN00733,B005,2822.13,2026-07-20 14:37:00,Payee_064,DIRECT_DEBIT,DEV_014,Perth,False,False,3799
TXN00734,B004,1541.99,2026-06-19 10:08:00,Payee_063,DIRECT_DEBIT,DEV_015,Sydney,False,False,1834
TXN00735,B005,1328.77,2026-08-02 08:35:00,Payee_048,BANK_TRANSFER,DEV_020,Perth,False,False,1467
TXN00736,B003,614.27,2026-08-03 16:07:00,Payee_048,BPAY,DEV_012,Brisbane,False,True,829
TXN00737,B002,1755.76,2026-07-17 12:13:00,Payee_024,DIRECT_DEBIT,DEV_016,Melbourne,False,False,1664
TXN00738,B001,2917.3,2026-06-10 15:19:00,Payee_073,BPAY,DEV_011,Perth,False,False,3920
TXN00739,B005,1622.29,2026-06-26 15:42:00,Payee_058,BANK_TRANSFER,DEV_011,Melbourne,False,False,1587
TXN00740,B004,2586.77,2026-07-03 11:21:00,Payee_070,BANK_TRANSFER,DEV_015,Brisbane,False,False,3672
TXN00741,B001,2668.88,2026-08-12 16:12:00,Payee_080,DIRECT_DEBIT,DEV_019,Melbourne,False,False,3030
TXN00742,B004,4394.95,2026-08-07 08:42:00,Payee_069,BANK_TRANSFER,DEV_001,Brisbane,False,False,4617
TXN00743,B005,5240.38,2026-07-02 13:37:00,Payee_006,BPAY,DEV_001,Brisbane,False,False,4139
TXN00744,B005,3584.23,2026-07-21 14:05:00,Payee_015,BANK_TRANSFER,DEV_018,Sydney,False,False,3099
TXN00745,B001,1605.53,2026-08-15 10:39:00,Payee_042,BANK_TRANSFER,DEV_001,Melbourne,False,False,1763
TXN00746,B002,4810.83,2026-07-20 13:24:00,Payee_016,BANK_TRANSFER,DEV_007,Sydney,False,False,3881
TXN00747,B004,4683.27,2026-07-19 09:03:00,Payee_041,BPAY,DEV_018,Perth,True,True,4666
TXN00748,B002,491.28,2026-06-13 12:37:00,Payee_087,BANK_TRANSFER,DEV_008,Adelaide,False,False,652
TXN00749,B005,2083.79,2026-07-27 16:50:00,Payee_019,BPAY,DEV_018,Sydney,False,False,3832
TXN00750,B004,4876.51,2026-08-22 08:52:00,Payee_060,DIRECT_DEBIT,DEV_010,Sydney,True,False,4200
TXN00751,B004,1668.53,2026-07-09 14:53:00,Payee_081,BANK_TRANSFER,DEV_019,Adelaide,False,False,2738
TXN00752,B005,776.27,2026-08-11 12:25:00,Payee_090,BANK_TRANSFER,DEV_005,Adelaide,False,False,1072
TXN00753,B002,5613.29,2026-07-10 18:40:00,Payee_034,DIRECT_DEBIT,DEV_015,Brisbane,False,False,4635
TXN00754,B003,2096.26,2026-06-07 15:21:00,Payee_003,DIRECT_DEBIT,DEV_005,Melbourne,False,True,2225
TXN00755,B001,1048.92,2026-07-03 15:34:00,Payee_011,DIRECT_DEBIT,DEV_003,Adelaide,True,False,1921
TXN00756,B004,1927.43,2026-07-05 13:52:00,Payee_077,BPAY,DEV_013,Sydney,False,False,1511
TXN00757,B001,653.62,2026-08-21 15:14:00,Payee_096,BANK_TRANSFER,DEV_009,Brisbane,False,False,1522
TXN00758,B003,2625.87,2026-06-20 11:23:00,Payee_005,BPAY,DEV_016,Adelaide,False,False,2311
TXN00759,B004,1720.5,2026-08-01 15:35:00,Payee_025,DIRECT_DEBIT,DEV_019,Adelaide,False,False,1408
TXN00760,B002,787.83,2026-07-20 10:59:00,Payee_073,BANK_TRANSFER,DEV_017,Brisbane,False,False,1032
TXN00761,B005,2009.13,2026-06-29 08:41:00,Payee_087,DIRECT_DEBIT,DEV_002,Brisbane,False,False,2571
TXN00762,B003,793.97,2026-06-17 18:29:00,Payee_064,BPAY,DEV_017,Melbourne,False,False,1497
TXN00763,B003,3099.66,2026-07-29 14:21:00,Payee_011,DIRECT_DEBIT,DEV_001,Sydney,False,False,3941
TXN00764,B001,2434.72,2026-08-01 11:21:00,Payee_040,BANK_TRANSFER,DEV_004,Melbourne,False,False,2547
TXN00765,B005,3566.48,2026-07-23 15:21:00,Payee_007,BPAY,DEV_017,Sydney,False,False,3238
TXN00766,B005,3442.47,2026-06-03 09:28:00,Payee_075,BANK_TRANSFER,DEV_003,Melbourne,False,False,4092
TXN00767,B001,2187.03,2026-07-15 08:39:00,Payee_081,BPAY,DEV_003,Melbourne,False,False,1544
TXN00768,B003,4243.64,2026-08-10 14:39:00,Payee_097,BPAY,DEV_008,Adelaide,False,False,3624
TXN00769,B004,2705.91,2026-06-04 17:06:00,Payee_044,DIRECT_DEBIT,DEV_001,Perth,False,False,3645
TXN00770,B001,1420.03,2026-06-07 08:45:00,Payee_009,DIRECT_DEBIT,DEV_007,Adelaide,False,False,1341
TXN00771,B003,2582.77,2026-07-22 10:08:00,Payee_006,BANK_TRANSFER,DEV_005,Brisbane,False,False,3948
TXN00772,B003,3172.79,2026-06-14 17:49:00,Payee_019,BANK_TRANSFER,DEV_016,Brisbane,False,False,3049
TXN00773,B001,3212.11,2026-07-23 08:32:00,Payee_072,BANK_TRANSFER,DEV_014,Brisbane,False,False,4740
TXN00774,B002,853.74,2026-07-29 13:42:00,Payee_061,DIRECT_DEBIT,DEV_015,Adelaide,False,False,1060
TXN00775,B005,2618.26,2026-08-09 10:29:00,Payee_006,BPAY,DEV_008,Melbourne,False,False,3249
TXN00776,B004,1856.19,2026-06-22 11:47:00,Payee_099,BPAY,DEV_013,Sydney,False,False,2246
TXN00777,B001,4287.44,2026-08-08 16:09:00,Payee_038,BPAY,DEV_007,Adelaide,False,False,3472
TXN00778,B001,2162.15,2026-07-17 11:11:00,Payee_029,BPAY,DEV_006,Brisbane,False,False,2131
TXN00779,B002,734.98,2026-08-20 09:53:00,Payee_087,BANK_TRANSFER,DEV_013,Melbourne,False,False,676
TXN00780,B004,2896.62,2026-07-06 13:42:00,Payee_022,DIRECT_DEBIT,DEV_020,Perth,False,False,2467
TXN00781,B002,1642.33,2026-05-26 14:23:00,Payee_041,DIRECT_DEBIT,DEV_014,Sydney,False,False,1571
TXN00782,B005,1728.03,2026-07-16 16:50:00,Payee_020,BPAY,DEV_008,Melbourne,False,False,2049
TXN00783,B002,7043.87,2026-08-12 11:50:00,Payee_061,DIRECT_DEBIT,DEV_020,Melbourne,False,False,4663
TXN00784,B005,3198.58,2026-06-17 15:29:00,Payee_023,BPAY,DEV_012,Adelaide,False,False,3565
TXN00785,B004,4253.55,2026-05-31 17:02:00,Payee_027,BANK_TRANSFER,DEV_007,Perth,False,False,4381
TXN00786,B003,4981.84,2026-06-10 14:10:00,Payee_048,BPAY,DEV_018,Melbourne,False,False,3981
TXN00787,B004,3813.05,2026-06-18 15:39:00,Payee_044,BPAY,DEV_015,Perth,False,False,4750
TXN00788,B004,3920.56,2026-07-05 12:01:00,Payee_023,BPAY,DEV_008,Brisbane,False,False,3097
TXN00789,B001,3391.79,2026-08-12 18:50:00,Payee_036,BANK_TRANSFER,DEV_004,Melbourne,True,True,2912
TXN00790,B002,2423.97,2026-05-28 11:21:00,Payee_033,BPAY,DEV_009,Sydney,False,False,3234
TXN00791,B005,3194.84,2026-07-02 13:25:00,Payee_075,DIRECT_DEBIT,DEV_001,Perth,False,False,2639
TXN00792,B002,3798.46,2026-07-24 11:46:00,Payee_096,BANK_TRANSFER,DEV_016,Sydney,False,False,3756
TXN00793,B004,4034.51,2026-06-29 11:49:00,Payee_090,BPAY,DEV_007,Perth,False,False,4279
TXN00794,B003,1784.13,2026-08-06 17:19:00,Payee_095,BANK_TRANSFER,DEV_016,Brisbane,False,False,1638
TXN00795,B004,4403.73,2026-08-18 17:59:00,Payee_018,BANK_TRANSFER,DEV_011,Adelaide,False,False,4904
TXN00796,B005,4873.37,2026-07-27 14:25:00,Payee_009,DIRECT_DEBIT,DEV_013,Sydney,False,False,3702
TXN00797,B004,3287.85,2026-07-31 16:02:00,Payee_089,DIRECT_DEBIT,DEV_016,Melbourne,False,False,2995
TXN00798,B004,3008.29,2026-07-24 11:18:00,Payee_085,DIRECT_DEBIT,DEV_003,Perth,True,False,2825
TXN00799,B002,3695.47,2026-08-08 10:08:00,Payee_069,BPAY,DEV_016,Melbourne,False,False,3176
TXN00800,B002,1253.62,2026-07-14 11:27:00,Payee_091,DIRECT_DEBIT,DEV_016,Sydney,False,False,1564
TXN00801,B005,1340.73,2026-07-28 12:00:00,Payee_019,BPAY,DEV_003,Perth,False,False,2162
TXN00802,B003,4494.29,2026-06-24 15:36:00,Payee_006,DIRECT_DEBIT,DEV_003,Brisbane,False,False,4521
TXN00803,B003,1876.83,2026-06-30 10:15:00,Payee_023,DIRECT_DEBIT,DEV_014,Perth,False,False,2936
TXN00804,B005,1659.29,2026-05-25 14:02:00,Payee_031,BANK_TRANSFER,DEV_009,Adelaide,False,False,1282
TXN00805,B002,2909.63,2026-07-06 09:04:00,Payee_097,BANK_TRANSFER,DEV_017,Brisbane,False,False,4542
TXN00806,B002,5685.71,2026-06-24 08:01:00,Payee_010,DIRECT_DEBIT,DEV_015,Perth,False,False,4645
TXN00807,B002,4440.97,2026-07-12 10:42:00,Payee_096,BPAY,DEV_016,Perth,True,False,3749
TXN00808,B002,4267.39,2026-06-23 10:52:00,Payee_036,BANK_TRANSFER,DEV_006,Melbourne,False,False,4085
TXN00809,B001,4839.2,2026-08-21 18:43:00,Payee_035,BANK_TRANSFER,DEV_015,Brisbane,False,False,4879
TXN00810,B005,1925.8,2026-05-25 15:03:00,Payee_082,DIRECT_DEBIT,DEV_004,Perth,False,False,2270
TXN00811,B005,662.86,2026-07-22 11:23:00,Payee_031,BANK_TRANSFER,DEV_003,Melbourne,False,False,538
TXN00812,B003,2225.95,2026-05-29 18:04:00,Payee_029,BANK_TRANSFER,DEV_006,Sydney,True,False,2074
TXN00813,B003,2671.81,2026-06-14 11:25:00,Payee_055,BANK_TRANSFER,DEV_008,Sydney,False,False,3143
TXN00814,B001,3560.27,2026-07-13 18:00:00,Payee_050,BANK_TRANSFER,DEV_015,Sydney,True,False,3794
TXN00815,B005,5285.57,2026-07-15 14:49:00,Payee_077,BPAY,DEV_004,Adelaide,False,False,3522
TXN00816,B005,2174.11,2026-08-10 12:38:00,Payee_042,DIRECT_DEBIT,DEV_013,Sydney,False,False,1904
TXN00817,B003,4640.29,2026-06-26 17:24:00,Payee_066,DIRECT_DEBIT,DEV_008,Adelaide,False,False,4449
TXN00818,B002,686.07,2026-08-07 17:19:00,Payee_031,DIRECT_DEBIT,DEV_014,Sydney,False,False,673
TXN00819,B003,4395.18,2026-06-01 11:02:00,Payee_031,DIRECT_DEBIT,DEV_020,Perth,False,False,4585
TXN00820,B003,3526.72,2026-08-17 18:33:00,Payee_054,DIRECT_DEBIT,DEV_010,Melbourne,False,False,3101
TXN00821,B003,2540.75,2026-07-22 18:51:00,Payee_088,DIRECT_DEBIT,DEV_008,Adelaide,False,False,2484
TXN00822,B002,4453.53,2026-08-22 18:04:00,Payee_063,BANK_TRANSFER,DEV_007,Melbourne,False,False,4123
TXN00823,B002,1957.19,2026-07-23 11:32:00,Payee_011,BPAY,DEV_015,Brisbane,False,False,1528
TXN00824,B004,2300.24,2026-07-22 17:19:00,Payee_037,DIRECT_DEBIT,DEV_015,Sydney,False,False,1945
TXN00825,B001,3026.14,2026-06-29 15:32:00,Payee_079,DIRECT_DEBIT,DEV_014,Sydney,False,False,3445
TXN00826,B001,3951.62,2026-08-12 14:48:00,Payee_039,DIRECT_DEBIT,DEV_018,Sydney,False,False,3624
TXN00827,B004,3996.58,2026-06-06 16:30:00,Payee_010,BPAY,DEV_005,Perth,False,False,4298
TXN00828,B001,720.91,2026-07-06 16:31:00,Payee_052,BPAY,DEV_013,Brisbane,False,False,605
TXN00829,B005,1018.98,2026-07-04 09:59:00,Payee_073,BANK_TRANSFER,DEV_007,Perth,False,False,1083
TXN00830,B003,4852.32,2026-06-02 15:44:00,Payee_048,DIRECT_DEBIT,DEV_002,Perth,False,False,4674
TXN00831,B002,6386.37,2026-05-24 18:43:00,Payee_004,DIRECT_DEBIT,DEV_005,Brisbane,False,False,4413
TXN00832,B002,2837.43,2026-06-06 11:37:00,Payee_085,BANK_TRANSFER,DEV_001,Melbourne,False,False,2583
TXN00833,B004,3064.9,2026-06-17 09:58:00,Payee_025,BPAY,DEV_006,Perth,False,False,3757
TXN00834,B005,1270.93,2026-07-14 17:46:00,Payee_053,DIRECT_DEBIT,DEV_003,Melbourne,False,False,3635
TXN00835,B003,1634.89,2026-05-25 14:19:00,Payee_001,BANK_TRANSFER,DEV_016,Melbourne,False,False,1669
TXN00836,B004,5617.02,2026-05-31 14:18:00,Payee_094,BPAY,DEV_006,Sydney,False,False,4800
TXN00837,B002,5616.83,2026-06-11 15:52:00,Payee_028,BANK_TRANSFER,DEV_007,Melbourne,False,False,4485
TXN00838,B002,4078.0,2026-06-27 14:40:00,Payee_080,BANK_TRANSFER,DEV_006,Melbourne,False,False,2624
TXN00839,B003,839.69,2026-06-21 15:43:00,Payee_098,BANK_TRANSFER,DEV_001,Melbourne,False,False,1026
TXN00840,B005,1075.88,2026-07-26 09:33:00,Payee_001,BPAY,DEV_020,Adelaide,False,False,842
TXN00841,B004,4440.68,2026-07-06 13:43:00,Payee_044,BPAY,DEV_008,Brisbane,False,False,4376
TXN00842,B001,2254.1,2026-08-10 13:00:00,Payee_059,DIRECT_DEBIT,DEV_013,Sydney,True,False,3416
TXN00843,B005,3897.85,2026-07-06 11:28:00,Payee_080,DIRECT_DEBIT,DEV_016,Adelaide,False,False,2789
TXN00844,B003,555.7,2026-07-07 18:55:00,Payee_006,DIRECT_DEBIT,DEV_011,Perth,False,False,636
TXN00845,B005,766.52,2026-05-30 15:54:00,Payee_090,BANK_TRANSFER,DEV_013,Brisbane,False,False,1166
TXN00846,B005,6866.5,2026-08-06 08:31:00,Payee_012,BPAY,DEV_018,Perth,False,False,4633
TXN00847,B001,4018.15,2026-08-01 11:48:00,Payee_085,DIRECT_DEBIT,DEV_003,Melbourne,False,False,4449
TXN00848,B002,2671.4,2026-07-18 14:14:00,Payee_093,BPAY,DEV_016,Melbourne,False,False,3174
TXN00849,B004,1318.72,2026-06-10 11:49:00,Payee_077,BANK_TRANSFER,DEV_011,Perth,False,False,1240
TXN00850,B004,3198.9,2026-07-25 11:16:00,Payee_015,BPAY,DEV_003,Melbourne,False,False,4079
TXN00851,B002,1281.1,2026-07-05 13:36:00,Payee_095,BANK_TRANSFER,DEV_010,Melbourne,False,False,1451
TXN00852,B004,3741.04,2026-07-07 13:51:00,Payee_087,BANK_TRANSFER,DEV_017,Adelaide,False,False,3970
TXN00853,B001,5550.38,2026-07-25 12:31:00,Payee_088,BPAY,DEV_005,Adelaide,False,False,4909
TXN00854,B001,2577.74,2026-06-19 12:44:00,Payee_016,BPAY,DEV_019,Perth,False,False,3122
TXN00855,B003,5108.65,2026-07-27 10:54:00,Payee_094,BANK_TRANSFER,DEV_002,Sydney,False,False,3585
TXN00856,B003,2100.97,2026-06-13 08:25:00,Payee_044,BPAY,DEV_016,Brisbane,False,False,1804
TXN00857,B005,2495.77,2026-07-03 16:06:00,Payee_017,BPAY,DEV_019,Melbourne,False,False,2818
TXN00858,B004,2860.37,2026-08-05 17:28:00,Payee_090,BPAY,DEV_010,Sydney,False,False,1840
TXN00859,B002,390.85,2026-05-28 09:50:00,Payee_019,BPAY,DEV_014,Sydney,False,False,574
TXN00860,B004,2709.93,2026-08-07 08:32:00,Payee_084,BPAY,DEV_019,Perth,False,False,1971
TXN00861,B004,2961.71,2026-07-15 15:44:00,Payee_077,BANK_TRANSFER,DEV_013,Melbourne,False,False,2507
TXN00862,B004,2862.34,2026-05-31 18:28:00,Payee_048,BANK_TRANSFER,DEV_004,Melbourne,False,False,2754
TXN00863,B005,3097.84,2026-06-22 17:17:00,Payee_089,DIRECT_DEBIT,DEV_004,Adelaide,False,False,2342
TXN00864,B004,3082.43,2026-08-06 17:06:00,Payee_042,BANK_TRANSFER,DEV_018,Sydney,False,False,2944
TXN00865,B004,5207.94,2026-06-17 09:53:00,Payee_075,DIRECT_DEBIT,DEV_004,Sydney,False,False,4894
TXN00866,B002,1380.86,2026-06-12 08:28:00,Payee_041,BANK_TRANSFER,DEV_002,Sydney,False,False,1974
TXN00867,B001,2706.39,2026-06-19 09:19:00,Payee_047,DIRECT_DEBIT,DEV_006,Perth,False,False,2603
TXN00868,B002,2803.14,2026-06-17 08:57:00,Payee_038,DIRECT_DEBIT,DEV_018,Perth,False,False,2962
TXN00869,B003,8212.08,2026-06-15 17:32:00,Payee_027,DIRECT_DEBIT,DEV_004,Melbourne,False,False,4781
TXN00870,B003,1243.53,2026-06-06 10:35:00,Payee_028,DIRECT_DEBIT,DEV_012,Brisbane,False,False,2263
TXN00871,B001,2525.19,2026-07-02 10:29:00,Payee_011,BPAY,DEV_014,Sydney,False,False,2588
TXN00872,B003,2828.83,2026-06-11 13:42:00,Payee_083,DIRECT_DEBIT,DEV_020,Sydney,False,False,2078
TXN00873,B004,4813.52,2026-07-19 09:07:00,Payee_069,BANK_TRANSFER,DEV_018,Perth,True,False,3604
TXN00874,B003,3410.16,2026-08-04 12:55:00,Payee_029,BPAY,DEV_001,Melbourne,False,False,3232
TXN00875,B004,1395.65,2026-07-14 16:37:00,Payee_063,BANK_TRANSFER,DEV_017,Brisbane,False,False,1360
TXN00876,B005,2378.2,2026-08-10 17:57:00,Payee_007,BANK_TRANSFER,DEV_011,Perth,False,False,2720
TXN00877,B005,3307.17,2026-05-27 08:32:00,Payee_092,BANK_TRANSFER,DEV_005,Sydney,False,False,3798
TXN00878,B001,3598.83,2026-05-28 11:38:00,Payee_054,DIRECT_DEBIT,DEV_015,Sydney,False,False,3532
TXN00879,B004,3960.83,2026-07-24 16:19:00,Payee_082,BANK_TRANSFER,DEV_010,Perth,False,False,4614
TXN00880,B001,1805.88,2026-08-11 11:10:00,Payee_074,BANK_TRANSFER,DEV_003,Brisbane,False,False,1128
TXN00881,B001,2952.49,2026-06-22 10:31:00,Payee_066,DIRECT_DEBIT,DEV_018,Melbourne,False,False,3973
TXN00882,B001,1909.09,2026-07-09 16:15:00,Payee_095,DIRECT_DEBIT,DEV_017,Adelaide,True,False,3981
TXN00883,B002,5398.56,2026-08-05 13:32:00,Payee_046,BANK_TRANSFER,DEV_014,Perth,False,False,4788
TXN00884,B001,2980.17,2026-07-22 18:53:00,Payee_070,BANK_TRANSFER,DEV_010,Brisbane,False,False,3268
TXN00885,B001,3885.17,2026-06-18 18:52:00,Payee_005,BPAY,DEV_020,Perth,True,True,3724
TXN00886,B004,3857.11,2026-07-08 12:06:00,Payee_001,BPAY,DEV_006,Perth,False,False,3191
TXN00887,B004,2666.27,2026-07-01 10:07:00,Payee_063,BANK_TRANSFER,DEV_005,Brisbane,False,False,2118
TXN00888,B003,4016.56,2026-07-30 14:34:00,Payee_035,BANK_TRANSFER,DEV_015,Perth,False,False,3485
TXN00889,B004,371.77,2026-08-08 11:12:00,Payee_037,BANK_TRANSFER,DEV_005,Perth,False,False,547
TXN00890,B001,2521.94,2026-07-28 18:30:00,Payee_086,BPAY,DEV_004,Perth,False,False,1813
TXN00891,B002,3170.42,2026-06-19 14:46:00,Payee_095,BPAY,DEV_005,Melbourne,False,False,3161
TXN00892,B002,1001.85,2026-06-19 13:00:00,Payee_099,DIRECT_DEBIT,DEV_008,Melbourne,False,False,1774
TXN00893,B005,458.03,2026-08-12 15:48:00,Payee_055,BANK_TRANSFER,DEV_020,Sydney,False,False,565
TXN00894,B003,1561.52,2026-05-25 12:15:00,Payee_086,BPAY,DEV_007,Perth,False,False,1442
TXN00895,B005,2350.31,2026-06-02 18:09:00,Payee_030,BANK_TRANSFER,DEV_005,Perth,True,False,1984
TXN00896,B002,5809.03,2026-06-05 08:12:00,Payee_012,BANK_TRANSFER,DEV_013,Perth,False,False,3992
TXN00897,B002,1975.13,2026-06-29 16:41:00,Payee_007,BPAY,DEV_004,Brisbane,False,False,2316
TXN00898,B004,3140.42,2026-08-16 13:11:00,Payee_006,BANK_TRANSFER,DEV_002,Brisbane,False,False,2523
TXN00899,B005,1095.85,2026-07-07 15:21:00,Payee_039,BANK_TRANSFER,DEV_004,Melbourne,False,False,1325
TXN00900,B002,3470.62,2026-07-07 13:47:00,Payee_100,DIRECT_DEBIT,DEV_017,Adelaide,False,False,3213
TXN00901,B002,4014.96,2026-06-06 18:07:00,Payee_006,DIRECT_DEBIT,DEV_007,Sydney,False,False,3646
TXN00902,B001,5284.47,2026-07-10 17:19:00,Payee_093,BPAY,DEV_007,Adelaide,False,True,4977
TXN00903,B002,3213.71,2026-07-09 16:57:00,Payee_047,BPAY,DEV_004,Perth,True,False,3925
TXN00904,B005,638.59,2026-06-07 10:17:00,Payee_090,BANK_TRANSFER,DEV_010,Melbourne,False,False,679
TXN00905,B002,2598.67,2026-08-13 16:10:00,Payee_057,DIRECT_DEBIT,DEV_013,Adelaide,False,False,3756
TXN00906,B003,2216.14,2026-08-22 10:10:00,Payee_074,BANK_TRANSFER,DEV_019,Melbourne,False,False,2195
TXN00907,B004,4256.69,2026-07-25 12:18:00,Payee_091,BPAY,DEV_018,Melbourne,False,True,4627
TXN00908,B002,2039.2,2026-06-02 08:09:00,Payee_036,BANK_TRANSFER,DEV_009,Melbourne,False,False,2890
TXN00909,B002,6193.61,2026-06-06 18:23:00,Payee_042,BANK_TRANSFER,DEV_018,Brisbane,False,False,4879
TXN00910,B005,3617.91,2026-08-15 13:40:00,Payee_002,BPAY,DEV_008,Brisbane,False,False,2915
TXN00911,B005,1281.38,2026-07-21 18:55:00,Payee_081,DIRECT_DEBIT,DEV_020,Adelaide,False,False,1371
TXN00912,B003,1685.46,2026-06-09 11:40:00,Payee_097,BPAY,DEV_005,Perth,False,False,2701
TXN00913,B003,1870.37,2026-06-25 10:11:00,Payee_023,BANK_TRANSFER,DEV_019,Perth,False,False,1715
TXN00914,B003,629.02,2026-08-02 12:56:00,Payee_023,BPAY,DEV_020,Sydney,True,False,672
TXN00915,B002,6585.98,2026-06-16 09:08:00,Payee_094,BANK_TRANSFER,DEV_020,Melbourne,False,True,4227
